row,url,status,destination,note
297,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.metadata.description,
298,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.content[hero].title,
299,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.content,
300,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.content,
301,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.content,
302,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.content.cta.subtitle,
303,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.content,
304,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.content,
305,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.content,
306,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.content,
307,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.content,
308,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.content.cta.subtitle,
309,https://www.msm.digital/service/hashtaglove/,resolved-reference,page-msm-service-hashtaglove-en.content.casesGalleryFiltered,
310,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.content.cta.subtitle,
311,https://www.msm.digital/service/hashtaglove/,mapped,page-msm-service-hashtaglove-en.content.cta.subtitle,
312,https://www.msm.digital/people/markus-oeller/,mapped,310067de-dcbc-42f4-8b42-99497ca82b6e.siteContent[msmWeb].seo.title,
313,https://www.msm.digital/people/markus-oeller/,mapped,310067de-dcbc-42f4-8b42-99497ca82b6e.siteContent[msmWeb].seo.description,
314,https://www.msm.digital/people/markus-oeller/,preserved,310067de-dcbc-42f4-8b42-99497ca82b6e.name,Shared identity retained; editorial profile route is website-specific.
315,https://www.msm.digital/people/markus-oeller/,mapped,310067de-dcbc-42f4-8b42-99497ca82b6e.siteContent[msmWeb].quote,
316,https://www.msm.digital/people/markus-oeller/,mapped,310067de-dcbc-42f4-8b42-99497ca82b6e.siteContent[msmWeb].iDo,
317,https://www.msm.digital/people/markus-oeller/,mapped,310067de-dcbc-42f4-8b42-99497ca82b6e.siteContent[msmWeb].askMe,
318,https://www.msm.digital/people/markus-oeller/,mapped,310067de-dcbc-42f4-8b42-99497ca82b6e.siteContent[msmWeb].biography,
319,https://www.msm.digital/people/markus-oeller/,mapped,310067de-dcbc-42f4-8b42-99497ca82b6e.siteContent[msmWeb].biography,
320,https://www.msm.digital/people/markus-oeller/,mapped,310067de-dcbc-42f4-8b42-99497ca82b6e.siteContent[msmWeb].biography,
321,https://www.msm.digital/people/markus-oeller/,mapped,310067de-dcbc-42f4-8b42-99497ca82b6e.siteContent[msmWeb].biography,
322,https://www.msm.digital/people/markus-oeller/,preserved,310067de-dcbc-42f4-8b42-99497ca82b6e.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
323,https://www.msm.digital/people/markus-oeller/,resolved-reference,310067de-dcbc-42f4-8b42-99497ca82b6e.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
324,https://www.msm.digital/people/torsten-oppermann/,mapped,df25f389-08c2-45e6-b913-f2ff3b84f482.siteContent[msmWeb].seo.title,
325,https://www.msm.digital/people/torsten-oppermann/,mapped,df25f389-08c2-45e6-b913-f2ff3b84f482.siteContent[msmWeb].seo.description,
326,https://www.msm.digital/people/torsten-oppermann/,preserved,df25f389-08c2-45e6-b913-f2ff3b84f482.name,Shared identity retained; editorial profile route is website-specific.
327,https://www.msm.digital/people/torsten-oppermann/,mapped,df25f389-08c2-45e6-b913-f2ff3b84f482.siteContent[msmWeb].quote,
328,https://www.msm.digital/people/torsten-oppermann/,mapped,df25f389-08c2-45e6-b913-f2ff3b84f482.siteContent[msmWeb].iDo,
329,https://www.msm.digital/people/torsten-oppermann/,mapped,df25f389-08c2-45e6-b913-f2ff3b84f482.siteContent[msmWeb].askMe,
330,https://www.msm.digital/people/torsten-oppermann/,mapped,df25f389-08c2-45e6-b913-f2ff3b84f482.siteContent[msmWeb].biography,
331,https://www.msm.digital/people/torsten-oppermann/,mapped,df25f389-08c2-45e6-b913-f2ff3b84f482.siteContent[msmWeb].biography,
332,https://www.msm.digital/people/torsten-oppermann/,mapped,df25f389-08c2-45e6-b913-f2ff3b84f482.siteContent[msmWeb].biography,
333,https://www.msm.digital/people/torsten-oppermann/,preserved,df25f389-08c2-45e6-b913-f2ff3b84f482.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
334,https://www.msm.digital/people/torsten-oppermann/,resolved-reference,df25f389-08c2-45e6-b913-f2ff3b84f482.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
335,https://www.msm.digital/people/timo-studt/,mapped,030e6a35-ddf8-4137-8fd3-d110275efd9a.siteContent[msmWeb].seo.title,
336,https://www.msm.digital/people/timo-studt/,mapped,030e6a35-ddf8-4137-8fd3-d110275efd9a.siteContent[msmWeb].seo.description,
337,https://www.msm.digital/people/timo-studt/,preserved,030e6a35-ddf8-4137-8fd3-d110275efd9a.name,Shared identity retained; editorial profile route is website-specific.
338,https://www.msm.digital/people/timo-studt/,mapped,030e6a35-ddf8-4137-8fd3-d110275efd9a.siteContent[msmWeb].quote,
339,https://www.msm.digital/people/timo-studt/,mapped,030e6a35-ddf8-4137-8fd3-d110275efd9a.siteContent[msmWeb].iDo,
340,https://www.msm.digital/people/timo-studt/,mapped,030e6a35-ddf8-4137-8fd3-d110275efd9a.siteContent[msmWeb].askMe,
341,https://www.msm.digital/people/timo-studt/,preserved,030e6a35-ddf8-4137-8fd3-d110275efd9a.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
342,https://www.msm.digital/people/timo-studt/,resolved-reference,030e6a35-ddf8-4137-8fd3-d110275efd9a.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
343,https://www.msm.digital/people/nathalia-t/,mapped,person-msm-nathalia-t-en.siteContent[msmWeb].seo.title,
344,https://www.msm.digital/people/nathalia-t/,mapped,person-msm-nathalia-t-en.siteContent[msmWeb].seo.description,
345,https://www.msm.digital/people/nathalia-t/,mapped,person-msm-nathalia-t-en.name,Shared identity retained; editorial profile route is website-specific.
346,https://www.msm.digital/people/nathalia-t/,mapped,person-msm-nathalia-t-en.siteContent[msmWeb].quote,
347,https://www.msm.digital/people/nathalia-t/,mapped,person-msm-nathalia-t-en.siteContent[msmWeb].iDo,
348,https://www.msm.digital/people/nathalia-t/,mapped,person-msm-nathalia-t-en.siteContent[msmWeb].askMe,
349,https://www.msm.digital/people/nathalia-t/,preserved,person-msm-nathalia-t-en.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
350,https://www.msm.digital/people/nathalia-t/,resolved-reference,person-msm-nathalia-t-en.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
351,https://www.msm.digital/people/tobias-schn/,mapped,person-msm-tobias-schn-en.siteContent[msmWeb].seo.title,
352,https://www.msm.digital/people/tobias-schn/,mapped,person-msm-tobias-schn-en.siteContent[msmWeb].seo.description,
353,https://www.msm.digital/people/tobias-schn/,mapped,person-msm-tobias-schn-en.name,Shared identity retained; editorial profile route is website-specific.
354,https://www.msm.digital/people/tobias-schn/,mapped,person-msm-tobias-schn-en.siteContent[msmWeb].quote,
355,https://www.msm.digital/people/tobias-schn/,mapped,person-msm-tobias-schn-en.siteContent[msmWeb].iDo,
356,https://www.msm.digital/people/tobias-schn/,mapped,person-msm-tobias-schn-en.siteContent[msmWeb].askMe,
357,https://www.msm.digital/people/tobias-schn/,preserved,person-msm-tobias-schn-en.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
358,https://www.msm.digital/people/nils-kedeinis/,mapped,a5401374-ff0c-4e94-bb7a-089dd12d3077.siteContent[msmWeb].seo.title,
359,https://www.msm.digital/people/nils-kedeinis/,mapped,a5401374-ff0c-4e94-bb7a-089dd12d3077.siteContent[msmWeb].seo.description,
360,https://www.msm.digital/people/nils-kedeinis/,preserved,a5401374-ff0c-4e94-bb7a-089dd12d3077.name,Shared identity retained; editorial profile route is website-specific.
361,https://www.msm.digital/people/nils-kedeinis/,mapped,a5401374-ff0c-4e94-bb7a-089dd12d3077.siteContent[msmWeb].quote,
362,https://www.msm.digital/people/nils-kedeinis/,mapped,a5401374-ff0c-4e94-bb7a-089dd12d3077.siteContent[msmWeb].iDo,
363,https://www.msm.digital/people/nils-kedeinis/,mapped,a5401374-ff0c-4e94-bb7a-089dd12d3077.siteContent[msmWeb].askMe,
364,https://www.msm.digital/people/nils-kedeinis/,preserved,a5401374-ff0c-4e94-bb7a-089dd12d3077.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
365,https://www.msm.digital/people/nils-kedeinis/,resolved-reference,a5401374-ff0c-4e94-bb7a-089dd12d3077.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
366,https://www.msm.digital/people/lennart-scheel/,mapped,74be7b58-1ecf-4afd-ab53-ccfb0eb28bf7.siteContent[msmWeb].seo.title,
367,https://www.msm.digital/people/lennart-scheel/,mapped,74be7b58-1ecf-4afd-ab53-ccfb0eb28bf7.siteContent[msmWeb].seo.description,
368,https://www.msm.digital/people/lennart-scheel/,preserved,74be7b58-1ecf-4afd-ab53-ccfb0eb28bf7.name,Shared identity retained; editorial profile route is website-specific.
369,https://www.msm.digital/people/lennart-scheel/,mapped,74be7b58-1ecf-4afd-ab53-ccfb0eb28bf7.siteContent[msmWeb].quote,
370,https://www.msm.digital/people/lennart-scheel/,mapped,74be7b58-1ecf-4afd-ab53-ccfb0eb28bf7.siteContent[msmWeb].iDo,
371,https://www.msm.digital/people/lennart-scheel/,mapped,74be7b58-1ecf-4afd-ab53-ccfb0eb28bf7.siteContent[msmWeb].askMe,
372,https://www.msm.digital/people/lennart-scheel/,preserved,74be7b58-1ecf-4afd-ab53-ccfb0eb28bf7.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
373,https://www.msm.digital/people/lennart-scheel/,resolved-reference,74be7b58-1ecf-4afd-ab53-ccfb0eb28bf7.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
374,https://www.msm.digital/people/sven-weber/,mapped,a7c4c92d-a8f1-4e90-81a7-fefb76042767.siteContent[msmWeb].seo.title,
375,https://www.msm.digital/people/sven-weber/,mapped,a7c4c92d-a8f1-4e90-81a7-fefb76042767.siteContent[msmWeb].seo.description,
376,https://www.msm.digital/people/sven-weber/,preserved,a7c4c92d-a8f1-4e90-81a7-fefb76042767.name,Shared identity retained; editorial profile route is website-specific.
377,https://www.msm.digital/people/sven-weber/,mapped,a7c4c92d-a8f1-4e90-81a7-fefb76042767.siteContent[msmWeb].quote,
378,https://www.msm.digital/people/sven-weber/,mapped,a7c4c92d-a8f1-4e90-81a7-fefb76042767.siteContent[msmWeb].iDo,
379,https://www.msm.digital/people/sven-weber/,mapped,a7c4c92d-a8f1-4e90-81a7-fefb76042767.siteContent[msmWeb].askMe,
380,https://www.msm.digital/people/sven-weber/,preserved,a7c4c92d-a8f1-4e90-81a7-fefb76042767.siteContent[msmWeb].phone + shared email,Approved phone retained; existing shared email preserved.
381,https://www.msm.digital/people/sven-weber/,resolved-reference,a7c4c92d-a8f1-4e90-81a7-fefb76042767.siteContent[msmWeb].selectedCases,Exact project links recovered from the source page.
